year,title,rating,Execution time
2006,Dnevnoy dozor,3.5,
2006,Flags of Our Fathers,3.5,
2006,La doublure,3.5,
2006,Fur: An Imaginary Portrait of Diane Arbus,3.5,
2006,The Lake House,3.5,
2006,El cantante,3.5,
2006,The Nativity Story,3.5,
2006,Rescue Dawn,3.5,
2006,Fauteuils d'orchestre,3.5,
2006,Rocky Balboa,3.5,
2006,Mon meilleur ami,3.5,
2006,Man cheng jin dai huang jin jia,3.5,
2006,The History Boys,3.5,
2006,Peaceful Warrior,3.5,
2006,Sixty Six,3.5,
2006,Who the #$&% Is Jackson Pollock?,3.5,
2006,Babel,3.5,
2006,Stick It,3.5,
2006,Ye yan,3.5,
2006,The Queen,3.5,
2006,Big Momma's House 2,3.4,
2006,A Scanner Darkly,3.4,
2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,3.4,
2006,Eight Below,3.4,
2006,Tristan + Isolde,3.4,
2006,Final Destination 3,3.4,
2006,Eight Below,3.4,
2006,The Benchwarmers,3.4,
2006,Click,3.4,
2006,The Road to Guantanamo,3.4,
2006,Talladega Nights: The Ballad of Ricky Bobby,3.4,
2006,World Trade Center,3.4,
2006,Beerfest,3.4,
2006,The Fountain,3.4,
2006,Flyboys,3.4,
2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,3.4,
2006,Open Season,3.4,
2006,Catch a Fire,3.4,
2006,Perfume: The Story of a Murderer,3.4,
2006,Starter for 10,3.4,
2006,Gwoemul,3.4,
2006,Copying Beethoven,3.4,
2006,Yihe yuan,3.4,
2006,Ils,3.4,
2006,Ils,3.4,
2006,Bordertown,3.4,
2006,Love and Other Disasters,3.4,
2006,Open Season,3.4,
2006,Smokin' Aces,3.3,
2006,Mission: Impossible III,3.3,
2006,Severance,3.3,
2006,A Guide to Recognizing Your Saints,3.3,
2006,Idlewild,3.3,
2006,The Covenant,3.3,
2006,Barnyard,3.3,
2006,Infamous,3.3,
2006,Cocaine Cowboys,3.3,
2006,Charlotte's Web,3.3,
2006,Stay Alive,3.3,
2006,Unknown,3.3,
2006,Stay Alive,3.3,
2006,Stormbreaker,3.3,
2006,Seraphim Falls,3.3,
2006,Renaissance,3.3,
2006,10 Items or Less,3.3,
2006,Unaccompanied Minors,3.3,
2006,Off the Black,3.3,
2006,Unknown,3.3,
2006,Charlotte's Web,3.3,
2006,Mission: Impossible III,3.3,
2006,See No Evil,3.3,
2006,Last Holiday,3.3,
2006,See No Evil,3.3,
2006,Black Snake Moan,3.3,
2006,Flushed Away,3.3,
2006,Alpha Dog,3.3,
2006,Factory Girl,3.3,
2006,Goya's Ghosts,3.3,
2006,Crossover,3.3,
2006,Superman Returns,3.3,
2006,The TV Set,3.3,
2006,Lady Chatterley,3.3,
2006,Tenacious D in The Pick of Destiny,3.3,
2006,A Good Year,3.3,
2006,Curious George,3.2,
2006,"You, Me and Dupree",3.2,
2006,Quinceañera,3.2,
2006,Annapolis,3.2,
2006,School for Scoundrels,3.2,
2006,Employee of the Month,3.2,
2006,Failure to Launch,3.2,
2006,Breaking and Entering,3.2,
2006,Idiocracy,3.2,
2006,The Last Kiss,3.2,
2006,The Da Vinci Code,3.2,
2006,Scoop,3.2,
2006,Monster House,3.2,
2006,Silent Hill,3.2,
2006,Black Sheep,3.2,
2006,Hoot,3.2,
2006,Black Sheep,3.2,
2006,Phat Girlz,3.2,
2006,Slither,3.2,
2006,School for Scoundrels,3.2,
2006,The Texas Chainsaw Massacre: The Beginning,3.2,
2006,Employee of the Month,3.2,
2006,Arthur et les Minimoys,3.2,
2006,Miss Potter,3.2,
2006,The Marine,3.2,
2006,Driving Lessons,3.2,
2006,Home of the Brave,3.2,
2006,Lonely Hearts,3.2,
2006,The Last Kiss,3.2,
2006,Delirious,3.2,
2006,Failure to Launch,3.2,
2006,16 Blocks,3.2,
2006,Slither,3.2,
2006,Catch and Release,3.2,
2006,Death of a President,3.2,
2006,Puccini for Beginners,3.2,
2006,Wordplay,3.2,
2006,Garfield: A Tail of Two Kitties,3.2,
2006,I'm Reed Fish,3.2,
2006,The Hills Have Eyes,3.1,
2006,Aquamarine,3.1,
2006,Find Me Guilty,3.1,
2006,The Sentinel,3.1,
2006,The Ant Bully,3.1,
2006,The Break-Up,3.1,
2006,Everyone's Hero,3.1,
2006,Something New,3.1,
2006,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",3.1,
2006,The Break-Up,3.1,
2006,When a Stranger Calls,3.1,
2006,The Darwin Awards,3.1,
2006,September Dawn,3.1,
2006,The Foot Fist Way,3.1,
2006,Jindabyne,3.1,
2006,Let's Go to Prison,3.1,
2006,The Hills Have Eyes,3.1,
2006,Running with Scissors,3.1,
2006,When a Stranger Calls,3.1,
2006,Scary Movie 4,3.1,
2006,The Break-Up,3.1,
2006,The Sentinel,3.1,
2006,Little Man,3.1,
2006,The Wild,3.1,
2006,Larry the Cable Guy: Health Inspector,3.1,
2006,Gray Matters,3.1,
2006,10th & Wolf,3.1,
2006,Fay Grim,3.1,
2006,The Good Shepherd,3.1,
2006,The Santa Clause 3: The Escape Clause,3.1,
2006,Just My Luck,3,
2006,The Pink Panther,3,
2006,Poseidon,3,
2006,The Astronaut Farmer,3,
2006,Art School Confidential,3,
2006,RV,3,
2006,A Prairie Home Companion,3,
2006,How to Eat Fried Worms,3,
2006,Man of the Year,3,
2006,Man of the Year,3,
2006,First Snow,3,
2006,Marie Antoinette,3,
2006,Zoom,3,
2006,For Your Consideration,3,
2006,Firewall,3,
2006,The Pink Panther,3,
2006,Fast Food Nation,3,
2006,Van Wilder 2: The Rise of Taj,3,
2006,Bandidas,3,
2006,Lady in the Water,3,
2006,Material Girls,3,
2006,Hollywoodland,3,
2006,Neil Young: Heart of Gold,2.9,
2006,The Good German,2.9,
2006,The Shaggy Dog,2.9,
2006,The Night Listener,2.9,
2006,The Return,2.9,
2006,The Shaggy Dog,2.9,
2006,Nacho Libre,2.9,
2006,The Pleasure of Your Company,2.9,
2006,I Want Someone to Eat Cheese With,2.9,
2006,Karla,2.9,
2006,The Oh in Ohio,2.9,
2006,Snakes on a Plane,2.9,
2006,The Return,2.9,
2006,Stephanie Daley,2.9,
2006,Southland Tales,2.8,
2006,Stay,2.8,
2006,Deck the Halls,2.8,
2006,Date Movie,2.8,
2006,Miami Vice,2.8,
2006,Fast Track,2.8,
2006,Ask the Dust,2.8,
2006,The Grudge 2,2.8,
2006,Miami Vice,2.8,
2006,Shock to the System,2.8,
2006,Ask the Dust,2.8,
2006,Turistas,2.8,
2006,Pulse,2.7,
2006,Klimt,2.7,
2006,DOA: Dead or Alive,2.7,
2006,The Black Dahlia,2.7,
2006,DOA: Dead or Alive,2.7,
2006,Matti,2.7,
2006,Skinwalkers,2.7,
2006,Freedomland,2.7,
2006,DOA: Dead or Alive,2.7,
2006,My Super Ex-Girlfriend,2.7,
2006,DOA: Dead or Alive,2.7,
2006,The Last Winter,2.7,
2006,Ultraviolet,2.6,
2006,Bug,2.5,
2006,Doogal,2.5,
2006,Basic Instinct 2,2.5,
2006,Bug,2.5,
2006,Basic Instinct 2,2.5,
2006,Huo Yuan Jia,0,
2006,"""Heroes""",0,
2006,Incubus,0,
2006,SherryBaby,0,
2006,The Holiday,0,
2006,Friends with Money,0,
2006,All the King's Men,0,
2006,Lucky Number Slevin,0,
2006,Lucky Number Slevin,0,
2006,She's the Man,0,
2006,Half Light,0,
2006,Sairen,0,
2006,The Butterfly Effect 2,0,
2006,Shut Up & Sing,0,
2006,Deja Vu,0,
2006,The Holiday,0,
2006,Eragon,0,
2006,Glory Road,0,
2006,Fifty Pills,0,
2006,Salvador (Puig Antich),0,
2006,Black Christmas,0,
2006,Huo Yuan Jia,0,
2006,American Pie Presents The Naked Mile,0,
2006,Ring Around the Rosie,0,
2006,Heartbreak Hotel,0,
2006,High School Musical,0,
2006,The Dead Girl,0,
2006,Dorm Daze 2,0,
2006,The Rape of Europa,0,
2006,All the Boys Love Mandy Lane,0,
2006,All the King's Men,0,
2006,Street Thief,0,
2006,Longford,0,
2006,Wristcutters: A Love Story,0,
2006,Deja Vu,0,
2006,Griffin & Phoenix,0,
2006,High School Musical,0,
2006,Hollow Man II,0,
2006,The Hoax,0,
2006,The Contract,0,
2006,Big Nothing,0,
2006,Black Christmas,0,
2006,Android Apocalypse,0,
2007,Die Fälscher,NULL,
2007,Half Past Dead 2,NULL,
2007,Why Did I Get Married?,NULL,
2007,Succubus: Hell Bent,NULL,
2007,Tin Man,NULL,
2007,Arn - Tempelriddaren,NULL,
2007,The Riches,NULL,
2007,Moonlight,NULL,
2007,She Drives Me Crazy,NULL,
2007,The Riches,NULL,
2007,Satisfaction,NULL,
2007,Pete Seeger: The Power of Song,4.3,
2007,Byôsoku 5 senchimêtoru,4.3,
2007,War Dance,4.3,
2007,No End in Sight,4.3,
2007,Persepolis,4.2,
2007,Into the Wild,4.2,
2007,In the Shadow of the Moon,4.2,
2007,Into the Wild,4.2,
2007,Young @ Heart,4.2,
2007,Young @ Heart,4.2,
2007,For the Bible Tells Me So,4.1,
2007,Superbad,4.1,
2007,The Bourne Ultimatum,4.1,
2007,This Christmas,4.1,
2007,Auf der anderen Seite,4.1,
2007,For the Bible Tells Me So,4.1,
2007,Juno,4.1,
2007,Autism: The Musical,4.1,
2007,Control,4.1,
2007,Tropa de Elite,4.1,
2007,"4 luni, 3 saptamâni si 2 zile",4,
2007,Joe Strummer: The Future Is Unwritten,4,
2007,Taxi to the Dark Side,4,
2007,Across the Universe,4,
2007,August Rush,4,
2007,August Rush,4,
2007,No Country for Old Men,4,
2007,Le scaphandre et le papillon,4,
2007,American Gangster,4,
2007,August Rush,4,
2007,Om Shanti Om,4,
2007,Hot Fuzz,4,
2007,Hot Fuzz,4,
2007,August Rush,4,
2007,There Will Be Blood,4,
2007,El orfanato,4,
2007,Harry Potter and the Order of the Phoenix,3.9,
2007,Up the Yangtze,3.9,
2007,Ben X,3.9,
2007,Grindhouse,3.9,
2007,The Hammer,3.9,
2007,Ratatouille,3.9,
2007,3:10 to Yuma,3.9,
2007,Live Free or Die Hard,3.9,
2007,Hairspray,3.9,
2007,Du levande,3.9,
2007,Hairspray,3.9,
2007,Sweeney Todd: The Demon Barber of Fleet Street,3.9,
2007,Helvetica,3.9,
2007,Daddy's Little Girls,3.9,
2007,Live Free or Die Hard,3.9,
2007,Sukkar banat,3.9,
2007,"Se, jie",3.9,
2007,Bikur Ha-Tizmoret,3.9,
2007,3:10 to Yuma,3.9,
2007,Ratatouille,3.9,
2007,Freedom Writers,3.9,
2007,Stardust,3.9,
2007,Steal a Pencil for Me,3.8,
2007,Gone Baby Gone,3.8,
2007,Pirates of the Caribbean: At World's End,3.8,
2007,Stomp the Yard,3.8,
2007,Eastern Promises,3.8,
2007,Reign Over Me,3.8,
2007,Shooter,3.8,
2007,La môme,3.8,
2007,Pirates of the Caribbean: At World's End,3.8,
2007,In Search of a Midnight Kiss,3.8,
2007,Sicko,3.8,
2007,Atonement,3.8,
2007,My Winnipeg,3.8,
2007,Eastern Promises,3.8,
2007,Lars and the Real Girl,3.8,
2007,Gone Baby Gone,3.8,
2007,Enchanted,3.8,
2007,Enchanted,3.8,
2007,The Bucket List,3.8,
2007,[Rec],3.8,
2007,Cidade dos Homens,3.8,
2007,Meduzot,3.8,
2007,La misma luna,3.8,
2007,À l'intérieur,3.8,
2007,An American Crime,3.8,
2007,Enchanted,3.8,
2007,Earth,3.8,
2007,King Corn,3.8,
2007,Mio fratello è figlio unico,3.8,
2007,La môme,3.8,
2007,Kærlighed på film,3.8,
2007,Shotgun Stories,3.8,
2007,August Evening,3.8,
2007,Import/Export,3.8,
2007,La môme,3.8,
2007,The Assassination of Jesse James by the Coward Robert Ford,3.7,
2007,In the Valley of Elah,3.7,
2007,Disturbia,3.7,
2007,The Assassination of Jesse James by the Coward Robert Ford,3.7,
2007,Mongol,3.7,
2007,Battle for Haditha,3.7,
2007,Ladrón que roba a ladrón,3.7,
2007,The Simpsons Movie,3.7,
2007,The Kite Runner,3.7,
2007,Roman de gare,3.7,
2007,Darfur Now,3.7,
2007,Becoming Jane,3.7,
2007,Martian Child,3.7,
2007,My Kid Could Paint That,3.7,
2007,The Darjeeling Limited,3.7,
2007,The Final Season,3.7,
2007,Irina Palm,3.7,
2007,Molière,3.7,
2007,Katyn,3.7,
2007,Beaufort,3.7,
2007,The Assassination of Jesse James by the Coward Robert Ford,3.7,
2007,Son of Rambow,3.7,
2007,Ocean's Thirteen,3.6,
2007,National Treasure: Book of Secrets,3.6,
2007,Rocket Science,3.6,
2007,Things We Lost in the Fire,3.6,
2007,Senki,3.6,
2007,Starting Out in the Evening,3.6,
2007,Michael Clayton,3.6,
2007,The Game Plan,3.6,
2007,Alvin and the Chipmunks,3.6,
2007,I Am Legend,3.6,
2007,2 Days in Paris,3.6,
2007,The Visitor,3.6,
2007,The Kingdom,3.6,
2007,"Romulus, My Father",3.6,
2007,2 Days in Paris,3.6,
2007,Talk to Me,3.6,
2007,Aleksandra,3.6,
2007,Crazy Love,3.6,
2007,Pride,3.6,
2007,I Now Pronounce You Chuck & Larry,3.6,
2007,Michael Clayton,3.6,
2007,It's a Free World...,3.6,
2007,Ocean's Thirteen,3.6,
2007,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence,3.6,
2007,Mr. Brooks,3.6,
2007,Death Proof,3.6,
2007,Crazy Love,3.6,
2007,National Treasure: Book of Secrets,3.6,
2007,Dan in Real Life,3.5,
2007,Charlie Bartlett,3.5,
2007,Arctic Tale,3.5,
2007,Rush Hour 3,3.5,
2007,Sydney White,3.5,
2007,Fracture,3.5,
2007,Aqua Teen Hunger Force Colon Movie Film for Theaters,3.5,
2007,Meet the Robinsons,3.5,
2007,The Jane Austen Book Club,3.5,
2007,The Lookout,3.5,
2007,Saw IV,3.5,
2007,Before the Devil Knows You're Dead,3.5,
2007,Caótica Ana,3.5,
2007,Paranoid Park,3.5,
2007,Boy A,3.5,
2007,I'm Not There.,3.5,
2007,Trick 'r Treat,3.5,
2007,The Go-Getter,3.5,
2007,Zodiac,3.5,
2007,Charlie Wilson's War,3.5,
2007,Dedication,3.5,
2007,Boy A,3.5,
2007,Eagle vs Shark,3.5,
2007,Dan in Real Life,3.5,
2007,Run Fatboy Run,3.5,
2007,Run Fatboy Run,3.5,
2007,Un secret,3.5,
2007,Hallam Foe,3.5,
2007,Snow Angels,3.5,
2007,A Mighty Heart,3.5,
2007,Naissance des pieuvres,3.5,
2007,Boy A,3.5,
2007,Sukiyaki Western Django,3.4,
2007,The Hunting Party,3.4,
2007,King of California,3.4,
2007,Nothing Is Private,3.4,
2007,Super High Me,3.4,
2007,Bridge to Terabithia,3.4,
2007,Wild Hogs,3.4,
2007,The Hunting Party,3.4,
2007,Sukiyaki Western Django,3.4,
2007,Mister Lonely,3.4,
2007,The Stone Angel,3.4,
2007,Who's Your Caddy?,3.4,
2007,Resident Evil: Extinction,3.4,
2007,Le voyage du ballon rouge,3.4,
2007,We Own the Night,3.4,
2007,Music and Lyrics,3.4,
2007,Breach,3.4,
2007,Broken English,3.4,
2007,St. Trinian's,3.4,
2007,Shrek the Third,3.4,
2007,Broken English,3.4,
2007,The Brave One,3.4,
2007,The Air I Breathe,3.4,
2007,The Hunting Party,3.4,
2007,Shoot 'Em Up,3.4,
2007,The Nines,3.4,
2007,Surf's Up,3.4,
2007,Kabluey,3.4,
2007,Resurrecting the Champ,3.4,
2007,28 Weeks Later,3.4,
2007,Death Sentence,3.4,
2007,What Would Jesus Buy?,3.4,
2007,Firehouse Dog,3.4,
2007,Resurrecting the Champ,3.4,
2007,No Reservations,3.4,
2007,Encounters at the End of the World,3.4,
2007,Nancy Drew,3.4,
2007,My Blueberry Nights,3.4,
2007,Blades of Glory,3.4,
2007,1408,3.4,
2007,Waitress,3.4,
2007,Wild Hogs,3.4,
2007,Une vieille maîtresse,3.4,
2007,The Savages,3.4,
2007,Quiet City,3.4,
2007,The Condemned,3.4,
2007,Flawless,3.3,
2007,Hot Rod,3.3,
2007,He Was a Quiet Man,3.3,
2007,Elizabeth: The Golden Age,3.3,
2007,December Boys,3.3,
2007,30 Days of Night,3.3,
2007,Rendition,3.3,
2007,Reservation Road,3.3,
2007,Halloween,3.3,
2007,Elizabeth: The Golden Age,3.3,
2007,Bee Movie,3.3,
2007,The Invisible,3.3,
2007,Itty Bitty Titty Committee,3.3,
2007,You Kill Me,3.3,
2007,Good Luck Chuck,3.3,
2007,Because I Said So,3.3,
2007,The Life Before Her Eyes,3.3,
2007,The Mist,3.3,
2007,Hannibal Rising,3.3,
2007,Spider-Man 3,3.3,
2007,30 Days of Night,3.3,
2007,Halloween,3.3,
2007,How She Move,3.3,
2007,Flawless,3.3,
2007,Gracie,3.3,
2007,Rails & Ties,3.2,
2007,Rogue,3.2,
2007,Awake,3.2,
2007,The Golden Compass,3.2,
2007,In the Land of Women,3.2,
2007,4: Rise of the Silver Surfer,3.2,
2007,License to Wed,3.2,
2007,Are We Done Yet?,3.2,
2007,The Reaping,3.2,
2007,Funny Games U.S.,3.2,
2007,Sleuth,3.2,
2007,Funny Games U.S.,3.2,
2007,Next,3.2,
2007,Interview,3.2,
2007,Brooklyn Rules,3.2,
2007,My Name Is Bruce,3.2,
2007,4: Rise of the Silver Surfer,3.2,
2007,The Number 23,3.2,
2007,Evan Almighty,3.2,
2007,Stuck,3.2,
2007,Dead Silence,3.2,
2007,Ghost Rider,3.2,
2007,Love in the Time of Cholera,3.2,
2007,88 Minutes,3.2,
2007,Sleuth,3.2,
2007,Interview,3.2,
2007,Perfect Stranger,3.2,
2007,TMNT,3.2,
2007,Evan Almighty,3.2,
2007,Bill,3.1,
2007,Premonition,3.1,
2007,Cleaner,3.1,
2007,The Last Mimzy,3.1,
2007,Day Zero,3.1,
2007,The Messengers,3.1,
2007,Blood and Chocolate,3.1,
2007,The Hitcher,3.1,
2007,Feast of Love,3.1,
2007,I Could Never Be Your Woman,3.1,
2007,Mr. Magorium's Wonder Emporium,3.1,
2007,Walk Hard: The Dewey Cox Story,3.1,
2007,Beowulf,3.1,
2007,Cassandra's Dream,3.1,
2007,Full of It,3.1,
2007,Lions for Lambs,3.1,
2007,Norbit,3.1,
2007,Grace Is Gone,3.1,
2007,Evening,3.1,
2007,And When Did You Last See Your Father?,3.1,
2007,The Hitcher,3.1,
2007,Underdog,3.1,
2007,Then She Found Me,3.1,
2007,The Grand,3.1,
2007,Bratz,3,
2007,The Invasion,3,
2007,Hostel: Part II,3,
2007,Walk All Over Me,3,
2007,Fred Claus,3,
2007,Reno 911!: Miami,3,
2007,The Perfect Holiday,3,
2007,Brick Lane,3,
2007,Teeth,3,
2007,Georgia Rule,3,
2007,Married Life,3,
2007,Youth Without Youth,3,
2007,Sex and Death 101,3,
2007,Georgia Rule,3,
2007,Expired,3,
2007,Chapter 27,3,
2007,Walk All Over Me,3,
2007,La question humaine,3,
2007,Vacancy,3,
2007,Pathfinder,2.9,
2007,Redacted,2.9,
2007,Death Defying Acts,2.9,
2007,The Hills Have Eyes II,2.9,
2007,Joshua,2.9,
2007,Savage Grace,2.9,
2007,Year of the Dog,2.9,
2007,Joshua,2.9,
2007,The Last Legion,2.9,
2007,Surfwise,2.9,
2007,The Hills Have Eyes II,2.9,
2007,The Heartbreak Kid,2.9,
2007,Daddy Day Camp,2.9,
2007,Happily N'Ever After,2.9,
2007,The Heartbreak Kid,2.9,
2007,Diary of the Dead,2.9,
2007,Mr. Bean's Holiday,2.9,
2007,The Babysitters,2.9,
2007,P2,2.9,
2007,The Walker,2.8,
2007,The Good Night,2.8,
2007,Mr. Woodcock,2.8,
2007,Margot at the Wedding,2.8,
2007,Moving McAllister,2.8,
2007,Delta Farce,2.8,
2007,Code Name: The Cleaner,2.8,
2007,Lucky You,2.8,
2007,Balls of Fury,2.8,
2007,Trigger Man,2.8,
2007,Silk,2.8,
2007,The Comebacks,2.8,
2007,Balls of Fury,2.8,
2007,Captivity,2.8,
2007,Balls of Fury,2.8,
2007,Anamorph,2.7,
2007,Primeval,2.7,
2007,AVPR: Aliens vs Predator - Requiem,2.7,
2007,The Brothers Solomon,2.6,
2007,Postal,2.6,
2007,In the Name of the King: A Dungeon Siege Tale,2.6,
2007,Sex and Breakfast,2.5,
2007,Epic Movie,2.5,
2007,I Know Who Killed Me,2.5,
2007,D-War,2.3,
2007,Shrek the Halls,0,
2007,Noise,0,
2007,Zeitgeist,0,
2007,Les deux mondes,0,
2007,Futurama: Bender's Big Score,0,
2007,Magicians,0,
2007,War,0,
2007,Butterfly on a Wheel,0,
2007,Outlaw,0,
2007,Joulutarina,0,
2007,The Nanny Diaries,0,
2007,Kickin It Old Skool,0,
2007,Believers,0,
2007,Blue State,0,
2007,Sunshine,0,
2007,Boot Camp,0,
2007,The Man from Earth,0,
2007,Kurôzu zero,0,
2007,Transformers,0,
2007,I Think I Love My Wife,0,
2007,Knocked Up,0,
2007,Planet Terror,0,
2007,Blackout,0,
2007,Planet Terror,0,
2007,De fortabte sjæles ø,0,
2007,Super Sweet 16: The Movie,0,
2007,The Flock,0,
2007,Babylon 5: The Lost Tales,0,
2007,La antena,0,
2007,Hitman,0,
2007,Believers,0,
2007,Battlestar Galactica: Razor,0,
2007,Transformers,0,
2007,99 francs,0,
2007,Nightmare City 2035,0,
2007,The Seeker: The Dark Is Rising,0,
2007,Permanent Vacation,0,
2007,Stellet licht,0,
2007,P.S. I Love You,0,
2007,Death at a Funeral,0,
2007,Sunshine,0,
2007,Nina Frisk,0,
2007,The Water Horse,0,
2007,War,0,
2007,The Great Debaters,0,
2008,Being Human,NULL,
2008,Ace of Hearts,NULL,
2008,Flashpoint,NULL,
2008,Iron Man,NULL,
2008,A Hard Rain's Gonna Fall,NULL,
2008,The Dark Knight,4.5,
2008,Gran Torino,4.2,
2008,Låt den rätte komma in,4.2,
2008,Fireproof,4.2,
2008,WALL·E,4.2,
2008,Twilight,4.1,
2008,Twilight,4.1,
2008,Chugyeogja,4,
2008,Step Up 2: The Streets,4,
2008,Slumdog Millionaire,4,
2008,Trouble the Water,4,
2008,Vals Im Bashir,4,
2008,Slumdog Millionaire,4,
2008,Man on Wire,4,
2008,Taken,4,
2008,Taken,4,
2008,Sex and the City,3.9,
2008,Kung Fu Panda,3.9,
2008,"Angus, Thongs and Perfect Snogging",3.9,
2008,Die Welle,3.9,
2008,The Wrestler,3.9,
2008,Il y a longtemps que je t'aime,3.9,
2008,The Wrestler,3.9,
2008,In Bruges,3.9,
2008,Milk,3.9,
2008,Milk,3.9,
2008,"Angus, Thongs and Perfect Snogging",3.9,
2008,I.O.U.S.A.,3.9,
2008,The Boy in the Striped Pyjamas,3.9,
2008,Changeling,3.8,
2008,The Chronicles of Narnia: Prince Caspian,3.8,
2008,Felon,3.8,
2008,Mamma Mia!,3.8,
2008,Entre les murs,3.8,
2008,Changeling,3.8,
2008,Frost/Nixon,3.8,
2008,The Chronicles of Narnia: Prince Caspian,3.8,
2008,Standard Operating Procedure,3.8,
2008,Recount,3.8,
2008,Religulous,3.8,
2008,The Secret Life of Bees,3.7,
2008,Patti Smith: Dream of Life,3.7,
2008,Yes Man,3.7,
2008,What Happens in Vegas,3.7,
2008,Hancock,3.7,
2008,Che: Part One,3.7,
2008,Madagascar: Escape 2 Africa,3.7,
2008,Yes Man,3.7,
2008,Doubt,3.7,
2008,The Curious Case of Benjamin Button,3.7,
2008,21,3.7,
2008,The Reader,3.7,
2008,Repo! The Genetic Opera,3.7,
2008,Role Models,3.7,
2008,Horton Hears a Who!,3.7,
2008,Yes Man,3.7,
2008,Wanted,3.7,
2008,Eagle Eye,3.7,
2008,RocknRolla,3.6,
2008,High School Musical 3: Senior Year,3.6,
2008,27 Dresses,3.6,
2008,Seven Pounds,3.6,
2008,Hellboy II: The Golden Army,3.6,
2008,Shine a Light,3.6,
2008,The Incredible Hulk,3.6,
2008,Vicky Cristina Barcelona,3.6,
2008,The Incredible Hulk,3.6,
2008,Get Smart,3.6,
2008,The Betrayal - Nerakhoon,3.6,
2008,The Wackness,3.6,
2008,Step Brothers,3.6,
2008,Vicky Cristina Barcelona,3.6,
2008,Bolt,3.6,
2008,Üç maymun,3.6,
2008,Martyrs,3.6,
2008,Zack and Miri Make a Porno,3.6,
2008,"Synecdoche, New York",3.6,
2008,High School Musical 3: Senior Year,3.6,
2008,Death Race,3.5,
2008,The Longshots,3.5,
2008,Valkyrie,3.5,
2008,"Definitely, Maybe",3.5,
2008,Body of Lies,3.5,
2008,Death Race,3.5,
2008,Body of Lies,3.5,
2008,Quantum of Solace,3.5,
2008,Harold & Kumar Escape from Guantanamo Bay,3.5,
2008,The Duchess,3.5,
2008,Australia,3.5,
2008,The Forbidden Kingdom,3.5,
2008,JCVD,3.5,
2008,Nick and Norah's Infinite Playlist,3.5,
2008,Hunger,3.5,
2008,Tropic Thunder,3.5,
2008,The Bank Job,3.5,
2008,Revolutionary Road,3.5,
2008,Bedtime Stories,3.5,
2008,Che: Part Two,3.5,
2008,Valkyrie,3.5,
2008,The Bank Job,3.5,
2008,Kataude mashin gâru,3.5,
2008,Expelled: No Intelligence Allowed,3.5,
2008,Miss Pettigrew Lives for a Day,3.5,
2008,Revolutionary Road,3.5,
2008,Saw V,3.5,
2008,Gomorra,3.5,
2008,Made of Honor,3.4,
2008,The Matador,3.4,
2008,Sex Drive,3.4,
2008,The Other Boleyn Girl,3.4,
2008,Humboldt County,3.4,
2008,The Spiderwick Chronicles,3.4,
2008,Vantage Point,3.4,
2008,Un conte de Noël,3.4,
2008,Transporter 3,3.4,
2008,Redbelt,3.4,
2008,Baby Mama,3.4,
2008,Tôkyô zankoku keisatsu,3.4,
2008,Flash of Genius,3.4,
